dataset,regime,u,f,s,draw,n_corrupted,restored_frac,n_clean,wrongly_flipped_frac,restored_frac_unmarked,n_unmarked,restored_frac_falsely_marked,n_falsely_marked,restored_frac_inverted_scale,n_inverted_scale
validation_prolific,full,0.0,0.03,0.03,16,38,0.10526315789473684,336,0.011904761904761904,,0,0.5,8,0.0,29
validation_prolific,full,0.0,0.03,0.03,17,22,0.3181818181818182,352,0.008522727272727272,,0,0.6666666666666666,9,0.07692307692307693,13
validation_prolific,full,0.0,0.03,0.03,18,16,0.25,358,0.013966480446927373,,0,0.4444444444444444,9,0.0,7
validation_prolific,full,0.0,0.03,0.03,19,24,0.125,350,0.011428571428571429,,0,0.3333333333333333,9,0.0,15
validation_prolific,full,0.0,0.03,0.03,20,15,0.4666666666666667,359,0.011142061281337047,,0,0.7777777777777778,9,0.0,6
validation_prolific,full,0.0,0.03,0.03,21,13,0.38461538461538464,361,0.0110803324099723,,0,0.5555555555555556,9,0.0,4
validation_prolific,full,0.0,0.03,0.03,22,28,0.17857142857142858,346,0.011560693641618497,,0,0.5555555555555556,9,0.0,19
validation_prolific,full,0.0,0.03,0.03,23,14,0.42857142857142855,360,0.011111111111111112,,0,0.6666666666666666,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,24,21,0.3333333333333333,353,0.0113314447592068,,0,0.7777777777777778,9,0.0,12
validation_prolific,full,0.0,0.03,0.03,25,29,0.2413793103448276,345,0.014492753623188406,,0,0.875,8,0.0,20
validation_prolific,full,0.0,0.03,0.03,26,14,0.14285714285714285,360,0.008333333333333333,,0,0.125,8,0.0,5
validation_prolific,full,0.0,0.03,0.03,27,22,0.2727272727272727,352,0.008522727272727272,,0,0.625,8,0.0,13
validation_prolific,full,0.0,0.03,0.03,28,14,0.42857142857142855,360,0.008333333333333333,,0,0.6666666666666666,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,29,20,0.25,354,0.005649717514124294,,0,0.375,8,0.09090909090909091,11
validation_prolific,full,0.0,0.03,0.03,30,22,0.3181818181818182,352,0.011363636363636364,,0,0.7777777777777778,9,0.0,13
validation_prolific,full,0.0,0.03,0.03,31,15,0.2,359,0.011142061281337047,,0,0.3333333333333333,9,0.0,6
validation_prolific,full,0.0,0.03,0.03,32,15,0.4,359,0.011142061281337047,,0,0.6666666666666666,9,0.0,6
validation_prolific,full,0.0,0.03,0.03,33,14,0.5,360,0.011111111111111112,,0,0.7777777777777778,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,34,36,0.16666666666666666,338,0.008875739644970414,,0,0.6666666666666666,9,0.0,27
validation_prolific,full,0.0,0.03,0.03,35,23,0.13043478260869565,351,0.011396011396011397,,0,0.375,8,0.0,14
validation_prolific,full,0.0,0.03,0.03,36,14,0.2857142857142857,360,0.008333333333333333,,0,0.4444444444444444,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,37,36,0.1388888888888889,338,0.011834319526627219,,0,0.5555555555555556,9,0.0,27
validation_prolific,full,0.0,0.03,0.03,38,27,0.18518518518518517,347,0.005763688760806916,,0,0.375,8,0.1111111111111111,18
validation_prolific,full,0.0,0.03,0.03,39,20,0.3,354,0.014124293785310734,,0,0.6666666666666666,9,0.0,11
validation_prolific,full,0.0,0.03,0.03,40,14,0.2857142857142857,360,0.011111111111111112,,0,0.4444444444444444,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,41,15,0.4666666666666667,359,0.008356545961002786,,0,0.7777777777777778,9,0.0,6
validation_prolific,full,0.0,0.03,0.03,42,14,0.42857142857142855,360,0.008333333333333333,,0,0.6666666666666666,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,43,16,0.3125,358,0.0111731843575419,,0,0.5555555555555556,9,0.0,7
validation_prolific,full,0.0,0.03,0.03,44,19,0.2631578947368421,355,0.011267605633802818,,0,0.5555555555555556,9,0.0,10
validation_prolific,full,0.0,0.03,0.03,45,14,0.21428571428571427,360,0.011111111111111112,,0,0.3333333333333333,9,0.0,5
validation_prolific,full,0.0,0.03,0.03,46,15,0.4,359,0.008356545961002786,,0,0.6666666666666666,9,0.0,6
validation_prolific,full,0.0,0.03,0.03,47,17,0.4117647058823529,357,0.011204481792717087,,0,0.7777777777777778,9,0.0,8
validation_prolific,full,0.0,0.03,0.03,48,21,0.19047619047619047,353,0.014164305949008499,,0,0.4444444444444444,9,0.0,12
validation_prolific,full,0.0,0.03,0.03,49,14,0.35714285714285715,360,0.011111111111111112,,0,0.5555555555555556,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,0,22,0.4090909090909091,352,0.005681818181818182,0.25,8,0.7777777777777778,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,1,27,0.25925925925925924,347,0.020172910662824207,0.0,8,0.7777777777777778,9,0.0,10
validation_prolific,full,0.1,0.03,0.03,2,21,0.2857142857142857,353,0.0113314447592068,0.0,8,0.6666666666666666,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,3,28,0.42857142857142855,346,0.008670520231213872,0.625,8,0.7777777777777778,9,0.0,11
validation_prolific,full,0.1,0.03,0.03,4,23,0.2608695652173913,351,0.011396011396011397,0.2857142857142857,7,0.3333333333333333,9,0.0,6
validation_prolific,full,0.1,0.03,0.03,5,22,0.5,352,0.022727272727272728,0.5,8,0.7777777777777778,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,6,22,0.18181818181818182,352,0.011363636363636364,0.125,8,0.3333333333333333,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,7,25,0.32,349,0.011461318051575931,0.25,8,0.6666666666666666,9,0.0,8
validation_prolific,full,0.1,0.03,0.03,8,22,0.22727272727272727,352,0.017045454545454544,0.0,8,0.5,8,0.0,5
validation_prolific,full,0.1,0.03,0.03,9,28,0.2857142857142857,346,0.02023121387283237,0.14285714285714285,7,0.75,8,0.0,11
validation_prolific,full,0.1,0.03,0.03,10,22,0.36363636363636365,352,0.005681818181818182,0.25,8,0.75,8,0.0,5
validation_prolific,full,0.1,0.03,0.03,11,21,0.38095238095238093,353,0.019830028328611898,0.375,8,0.5555555555555556,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,12,21,0.2857142857142857,353,0.0084985835694051,0.25,8,0.4444444444444444,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,13,23,0.30434782608695654,351,0.022792022792022793,0.5,8,0.3333333333333333,9,0.0,6
validation_prolific,full,0.1,0.03,0.03,14,22,0.2727272727272727,352,0.008522727272727272,0.125,8,0.5555555555555556,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,15,22,0.2727272727272727,352,0.011363636363636364,0.25,8,0.4444444444444444,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,16,29,0.2413793103448276,345,0.005797101449275362,0.25,8,0.5555555555555556,9,0.0,12
validation_prolific,full,0.1,0.03,0.03,17,32,0.34375,342,0.005847953216374269,0.625,8,0.625,8,0.0,15
validation_prolific,full,0.1,0.03,0.03,18,29,0.20689655172413793,345,0.02318840579710145,0.125,8,0.625,8,0.0,12
validation_prolific,full,0.1,0.03,0.03,19,22,0.3181818181818182,352,0.019886363636363636,0.375,8,0.4444444444444444,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,20,23,0.30434782608695654,351,0.011396011396011397,0.375,8,0.5,8,0.0,6
validation_prolific,full,0.1,0.03,0.03,21,27,0.2962962962962963,347,0.008645533141210375,0.5714285714285714,7,0.5,8,0.0,10
validation_prolific,full,0.1,0.03,0.03,22,22,0.3181818181818182,352,0.022727272727272728,0.25,8,0.625,8,0.0,5
validation_prolific,full,0.1,0.03,0.03,23,29,0.3448275862068966,345,0.008695652173913044,0.375,8,0.7777777777777778,9,0.0,12
validation_prolific,full,0.1,0.03,0.03,24,20,0.3,354,0.00847457627118644,0.25,8,0.375,8,0.0,3
validation_prolific,full,0.1,0.03,0.03,25,22,0.3181818181818182,352,0.005681818181818182,0.125,8,0.6666666666666666,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,26,21,0.42857142857142855,353,0.0084985835694051,0.14285714285714285,7,0.7777777777777778,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,27,36,0.2777777777777778,338,0.008875739644970414,0.5,8,0.6666666666666666,9,0.0,19
validation_prolific,full,0.1,0.03,0.03,28,20,0.45,354,0.011299435028248588,0.25,8,0.75,8,0.0,3
validation_prolific,full,0.1,0.03,0.03,29,22,0.45454545454545453,352,0.019886363636363636,0.375,8,0.7777777777777778,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,30,23,0.13043478260869565,351,0.022792022792022793,0.125,8,0.2222222222222222,9,0.0,6
validation_prolific,full,0.1,0.03,0.03,31,22,0.36363636363636365,352,0.022727272727272728,0.25,8,0.6666666666666666,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,32,22,0.22727272727272727,352,0.022727272727272728,0.25,8,0.3333333333333333,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,33,21,0.3333333333333333,353,0.0084985835694051,0.125,8,0.6666666666666666,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,34,21,0.2857142857142857,353,0.0084985835694051,0.25,8,0.4444444444444444,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,35,22,0.3181818181818182,352,0.008522727272727272,0.5,8,0.3333333333333333,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,36,36,0.16666666666666666,338,0.011834319526627219,0.2857142857142857,7,0.5714285714285714,7,0.0,19
validation_prolific,full,0.1,0.03,0.03,37,21,0.2857142857142857,353,0.0226628895184136,0.125,8,0.5555555555555556,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,38,21,0.19047619047619047,353,0.0056657223796034,0.14285714285714285,7,0.2222222222222222,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,39,31,0.3225806451612903,343,0.0058309037900874635,0.16666666666666666,6,0.6666666666666666,9,0.07142857142857142,14
validation_prolific,full,0.1,0.03,0.03,40,22,0.3181818181818182,352,0.019886363636363636,0.125,8,0.6666666666666666,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,41,22,0.18181818181818182,352,0.022727272727272728,0.125,8,0.3333333333333333,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,42,37,0.1891891891891892,337,0.011869436201780416,0.25,8,0.5555555555555556,9,0.0,20
validation_prolific,full,0.1,0.03,0.03,43,27,0.2222222222222222,347,0.023054755043227664,0.25,8,0.4444444444444444,9,0.0,10
validation_prolific,full,0.1,0.03,0.03,44,21,0.23809523809523808,353,0.0084985835694051,0.125,8,0.4444444444444444,9,0.0,4
validation_prolific,full,0.1,0.03,0.03,45,23,0.2608695652173913,351,0.011396011396011397,0.25,8,0.4444444444444444,9,0.0,6
validation_prolific,full,0.1,0.03,0.03,46,28,0.32142857142857145,346,0.008670520231213872,0.42857142857142855,7,0.5555555555555556,9,0.0,11
validation_prolific,full,0.1,0.03,0.03,47,27,0.25925925925925924,347,0.023054755043227664,0.25,8,0.625,8,0.0,10
validation_prolific,full,0.1,0.03,0.03,48,22,0.3181818181818182,352,0.011363636363636364,0.375,8,0.4444444444444444,9,0.0,5
validation_prolific,full,0.1,0.03,0.03,49,21,0.42857142857142855,353,0.0113314447592068,0.375,8,0.6666666666666666,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,0,40,0.25,334,0.008982035928143712,0.21052631578947367,19,0.5555555555555556,9,0.0,11
validation_prolific,full,0.25,0.03,0.03,1,34,0.35294117647058826,340,0.026470588235294117,0.2631578947368421,19,0.6666666666666666,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,2,33,0.3333333333333333,341,0.017595307917888565,0.2,20,0.7777777777777778,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,3,51,0.17647058823529413,323,0.021671826625386997,0.2,20,0.5555555555555556,9,0.0,22
validation_prolific,full,0.25,0.03,0.03,4,34,0.23529411764705882,340,0.023529411764705882,0.15,20,0.5,8,0.0,5
validation_prolific,full,0.25,0.03,0.03,5,38,0.21052631578947367,336,0.01488095238095238,0.15,20,0.625,8,0.0,9
validation_prolific,full,0.25,0.03,0.03,6,41,0.12195121951219512,333,0.021021021021021023,0.0,19,0.5555555555555556,9,0.0,12
validation_prolific,full,0.25,0.03,0.03,7,40,0.2,334,0.023952095808383235,0.15,20,0.5555555555555556,9,0.0,11
validation_prolific,full,0.25,0.03,0.03,8,41,0.21951219512195122,333,0.018018018018018018,0.15,20,0.6666666666666666,9,0.0,12
validation_prolific,full,0.25,0.03,0.03,9,35,0.2,339,0.02359882005899705,0.15,20,0.375,8,0.0,6
validation_prolific,full,0.25,0.03,0.03,10,33,0.18181818181818182,341,0.020527859237536656,0.15,20,0.3333333333333333,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,11,36,0.19444444444444445,338,0.01775147928994083,0.2,20,0.3333333333333333,9,0.0,7
validation_prolific,full,0.25,0.03,0.03,12,43,0.23255813953488372,331,0.006042296072507553,0.35,20,0.3333333333333333,9,0.0,14
validation_prolific,full,0.25,0.03,0.03,13,35,0.22857142857142856,339,0.02064896755162242,0.1,20,0.75,8,0.0,6
validation_prolific,full,0.25,0.03,0.03,14,33,0.3333333333333333,341,0.002932551319648094,0.21052631578947367,19,0.6666666666666666,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,15,36,0.2222222222222222,338,0.020710059171597635,0.2,20,0.4444444444444444,9,0.0,7
validation_prolific,full,0.25,0.03,0.03,16,34,0.23529411764705882,340,0.023529411764705882,0.25,20,0.3333333333333333,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,17,36,0.2222222222222222,338,0.011834319526627219,0.15,20,0.5555555555555556,9,0.0,7
validation_prolific,full,0.25,0.03,0.03,18,38,0.2894736842105263,336,0.008928571428571428,0.2631578947368421,19,0.6666666666666666,9,0.0,9
validation_prolific,full,0.25,0.03,0.03,19,37,0.21621621621621623,337,0.020771513353115726,0.15789473684210525,19,0.5555555555555556,9,0.0,8
validation_prolific,full,0.25,0.03,0.03,20,34,0.35294117647058826,340,0.023529411764705882,0.35,20,0.5555555555555556,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,21,36,0.19444444444444445,338,0.008875739644970414,0.15,20,0.4444444444444444,9,0.0,7
validation_prolific,full,0.25,0.03,0.03,22,38,0.2894736842105263,336,0.023809523809523808,0.058823529411764705,17,0.6666666666666666,9,0.1111111111111111,9
validation_prolific,full,0.25,0.03,0.03,23,35,0.2571428571428571,339,0.02654867256637168,0.15789473684210525,19,0.5555555555555556,9,0.0,6
validation_prolific,full,0.25,0.03,0.03,24,39,0.20512820512820512,335,0.026865671641791045,0.2,20,0.4444444444444444,9,0.0,10
validation_prolific,full,0.25,0.03,0.03,25,35,0.2857142857142857,339,0.02654867256637168,0.2,20,0.6666666666666666,9,0.0,6
validation_prolific,full,0.25,0.03,0.03,26,33,0.30303030303030304,341,0.02346041055718475,0.15789473684210525,19,0.6666666666666666,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,27,39,0.20512820512820512,335,0.01791044776119403,0.1,20,0.75,8,0.0,10
validation_prolific,full,0.25,0.03,0.03,28,35,0.34285714285714286,339,0.017699115044247787,0.2777777777777778,18,0.6666666666666666,9,0.0,6
validation_prolific,full,0.25,0.03,0.03,29,39,0.1794871794871795,335,0.026865671641791045,0.10526315789473684,19,0.4444444444444444,9,0.0,10
validation_prolific,full,0.25,0.03,0.03,30,34,0.3235294117647059,340,0.020588235294117647,0.35,20,0.4444444444444444,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,31,38,0.23684210526315788,336,0.017857142857142856,0.10526315789473684,19,0.5714285714285714,7,0.0,9
validation_prolific,full,0.25,0.03,0.03,32,37,0.1891891891891892,337,0.02373887240356083,0.05263157894736842,19,0.75,8,0.0,8
validation_prolific,full,0.25,0.03,0.03,33,32,0.34375,342,0.02046783625730994,0.2631578947368421,19,0.5555555555555556,9,0.0,3
validation_prolific,full,0.25,0.03,0.03,34,34,0.20588235294117646,340,0.01764705882352941,0.05,20,0.6666666666666666,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,35,40,0.225,334,0.005988023952095809,0.15,20,0.5555555555555556,9,0.09090909090909091,11
validation_prolific,full,0.25,0.03,0.03,36,40,0.2,334,0.011976047904191617,0.15789473684210525,19,0.5555555555555556,9,0.0,11
validation_prolific,full,0.25,0.03,0.03,37,39,0.28205128205128205,335,0.011940298507462687,0.2222222222222222,18,0.5555555555555556,9,0.0,10
validation_prolific,full,0.25,0.03,0.03,38,41,0.1951219512195122,333,0.018018018018018018,0.1,20,0.75,8,0.0,12
validation_prolific,full,0.25,0.03,0.03,39,33,0.2727272727272727,341,0.026392961876832845,0.2,20,0.625,8,0.0,4
validation_prolific,full,0.25,0.03,0.03,40,33,0.30303030303030304,341,0.01466275659824047,0.25,20,0.5555555555555556,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,41,33,0.2727272727272727,341,0.02932551319648094,0.05263157894736842,19,0.7777777777777778,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,42,33,0.24242424242424243,341,0.026392961876832845,0.15,20,0.5555555555555556,9,0.0,4
validation_prolific,full,0.25,0.03,0.03,43,48,0.125,326,0.027607361963190184,0.1,20,0.4444444444444444,9,0.0,19
validation_prolific,full,0.25,0.03,0.03,44,34,0.2647058823529412,340,0.023529411764705882,0.15,20,0.6666666666666666,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,45,42,0.30952380952380953,332,0.006024096385542169,0.058823529411764705,17,0.625,8,0.3076923076923077,13
validation_prolific,full,0.25,0.03,0.03,46,34,0.2647058823529412,340,0.020588235294117647,0.15,20,0.6666666666666666,9,0.0,5
validation_prolific,full,0.25,0.03,0.03,47,41,0.1951219512195122,333,0.03003003003003003,0.1,20,0.6666666666666666,9,0.0,12
validation_prolific,full,0.25,0.03,0.03,48,42,0.3333333333333333,332,0.012048192771084338,0.125,16,0.4444444444444444,9,0.3076923076923077,13
validation_prolific,full,0.25,0.03,0.03,49,34,0.20588235294117646,340,0.014705882352941176,0.15,20,0.4444444444444444,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,0,54,0.18518518518518517,320,0.0125,0.05128205128205128,39,0.8888888888888888,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,1,60,0.11666666666666667,314,0.01592356687898089,0.07894736842105263,38,0.3333333333333333,9,0.0,12
validation_prolific,full,0.5,0.03,0.03,2,61,0.09836065573770492,313,0.025559105431309903,0.0,39,0.625,8,0.0,13
validation_prolific,full,0.5,0.03,0.03,3,55,0.16363636363636364,319,0.018808777429467086,0.07692307692307693,39,0.6666666666666666,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,4,56,0.10714285714285714,318,0.015723270440251572,0.05128205128205128,39,0.4444444444444444,9,0.0,8
validation_prolific,full,0.5,0.03,0.03,5,52,0.17307692307692307,322,0.024844720496894408,0.07692307692307693,39,0.625,8,0.0,4
validation_prolific,full,0.5,0.03,0.03,6,61,0.06557377049180328,313,0.012779552715654952,0.07692307692307693,39,0.1111111111111111,9,0.0,13
validation_prolific,full,0.5,0.03,0.03,7,52,0.11538461538461539,322,0.024844720496894408,0.07692307692307693,39,0.3333333333333333,9,0.0,4
validation_prolific,full,0.5,0.03,0.03,8,53,0.18867924528301888,321,0.018691588785046728,0.10526315789473684,38,0.5555555555555556,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,9,55,0.16363636363636364,319,0.02821316614420063,0.07692307692307693,39,0.6666666666666666,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,10,54,0.16666666666666666,320,0.01875,0.027777777777777776,36,0.5555555555555556,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,11,51,0.09803921568627451,323,0.02476780185758514,0.0,39,0.5,8,0.0,3
validation_prolific,full,0.5,0.03,0.03,12,58,0.1724137931034483,316,0.015822784810126583,0.1282051282051282,39,0.5555555555555556,9,0.0,10
validation_prolific,full,0.5,0.03,0.03,13,53,0.16981132075471697,321,0.028037383177570093,0.02631578947368421,38,0.7777777777777778,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,14,57,0.17543859649122806,317,0.028391167192429023,0.05128205128205128,39,0.8888888888888888,9,0.0,9
validation_prolific,full,0.5,0.03,0.03,15,64,0.109375,310,0.025806451612903226,0.07692307692307693,39,0.4444444444444444,9,0.0,16
validation_prolific,full,0.5,0.03,0.03,16,60,0.2,314,0.022292993630573247,0.10810810810810811,37,0.6666666666666666,9,0.0,12
validation_prolific,full,0.5,0.03,0.03,17,64,0.15625,310,0.035483870967741936,0.07894736842105263,38,0.6666666666666666,9,0.0,16
validation_prolific,full,0.5,0.03,0.03,18,57,0.17543859649122806,317,0.022082018927444796,0.07894736842105263,38,0.75,8,0.0,9
validation_prolific,full,0.5,0.03,0.03,19,53,0.11320754716981132,321,0.012461059190031152,0.05128205128205128,39,0.4444444444444444,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,20,52,0.19230769230769232,322,0.031055900621118012,0.02702702702702703,37,0.7777777777777778,9,0.0,4
validation_prolific,full,0.5,0.03,0.03,21,54,0.25925925925925924,320,0.025,0.1794871794871795,39,0.7777777777777778,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,22,53,0.11320754716981132,321,0.03426791277258567,0.02631578947368421,38,0.4444444444444444,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,23,53,0.18867924528301888,321,0.021806853582554516,0.1282051282051282,39,0.5555555555555556,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,24,54,0.14814814814814814,320,0.03125,0.02564102564102564,39,0.7777777777777778,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,25,52,0.09615384615384616,322,0.024844720496894408,0.05128205128205128,39,0.3333333333333333,9,0.0,4
validation_prolific,full,0.5,0.03,0.03,26,67,0.11940298507462686,307,0.019543973941368076,0.07692307692307693,39,0.5,8,0.0,19
validation_prolific,full,0.5,0.03,0.03,27,56,0.26785714285714285,318,0.018867924528301886,0.17647058823529413,34,0.25,8,0.125,8
validation_prolific,full,0.5,0.03,0.03,28,54,0.14814814814814814,320,0.025,0.05128205128205128,39,0.6666666666666666,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,29,53,0.1509433962264151,321,0.024922118380062305,0.02631578947368421,38,0.42857142857142855,7,0.2,5
validation_prolific,full,0.5,0.03,0.03,30,57,0.14035087719298245,317,0.015772870662460567,0.05128205128205128,39,0.625,8,0.0,9
validation_prolific,full,0.5,0.03,0.03,31,51,0.21568627450980393,323,0.02476780185758514,0.10526315789473684,38,0.6666666666666666,9,0.0,3
validation_prolific,full,0.5,0.03,0.03,32,55,0.12727272727272726,319,0.018808777429467086,0.05128205128205128,39,0.5555555555555556,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,33,60,0.13333333333333333,314,0.03184713375796178,0.02631578947368421,38,0.7777777777777778,9,0.0,12
validation_prolific,full,0.5,0.03,0.03,34,55,0.2545454545454545,319,0.01567398119122257,0.08823529411764706,34,0.5555555555555556,9,0.14285714285714285,7
validation_prolific,full,0.5,0.03,0.03,35,55,0.14545454545454545,319,0.0219435736677116,0.07692307692307693,39,0.5555555555555556,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,36,54,0.18518518518518517,320,0.028125,0.07692307692307693,39,0.7777777777777778,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,37,53,0.16981132075471697,321,0.021806853582554516,0.10256410256410256,39,0.5555555555555556,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,38,53,0.20754716981132076,321,0.012461059190031152,0.13157894736842105,38,0.5555555555555556,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,39,54,0.16666666666666666,320,0.03125,0.05128205128205128,39,0.7777777777777778,9,0.0,6
validation_prolific,full,0.5,0.03,0.03,40,52,0.11538461538461539,322,0.021739130434782608,0.05128205128205128,39,0.375,8,0.0,4
validation_prolific,full,0.5,0.03,0.03,41,59,0.06779661016949153,315,0.01904761904761905,0.07692307692307693,39,0.125,8,0.0,11
validation_prolific,full,0.5,0.03,0.03,42,53,0.18867924528301888,321,0.01557632398753894,0.05263157894736842,38,0.7777777777777778,9,0.0,5
validation_prolific,full,0.5,0.03,0.03,43,60,0.16666666666666666,314,0.03503184713375796,0.02564102564102564,39,0.8888888888888888,9,0.08333333333333333,12
validation_prolific,full,0.5,0.03,0.03,44,55,0.16363636363636364,319,0.01567398119122257,0.10256410256410256,39,0.5555555555555556,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,45,55,0.12727272727272726,319,0.025078369905956112,0.05128205128205128,39,0.5555555555555556,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,46,52,0.19230769230769232,322,0.015527950310559006,0.05405405405405406,37,0.6666666666666666,9,0.0,4
validation_prolific,full,0.5,0.03,0.03,47,55,0.07272727272727272,319,0.0219435736677116,0.02564102564102564,39,0.3333333333333333,9,0.0,7
validation_prolific,full,0.5,0.03,0.03,48,79,0.16455696202531644,295,0.02711864406779661,0.1111111111111111,36,0.625,8,0.03225806451612903,31
validation_prolific,full,0.5,0.03,0.03,49,54,0.2037037037037037,320,0.025,0.07692307692307693,39,0.875,8,0.0,6
validation_prolific,full,0.75,0.03,0.03,0,73,0.0684931506849315,301,0.006644518272425249,0.0,58,0.5555555555555556,9,0.0,6
validation_prolific,full,0.75,0.03,0.03,1,77,0.06493506493506493,297,0.016835016835016835,0.034482758620689655,58,0.375,8,0.0,10
validation_prolific,full,0.75,0.03,0.03,2,75,0.08,299,0.026755852842809364,0.0,55,0.5555555555555556,9,0.0,8
validation_prolific,full,0.75,0.03,0.03,3,76,0.10526315789473684,298,0.026845637583892617,0.01818181818181818,55,0.3333333333333333,9,0.1111111111111111,9
validation_prolific,full,0.75,0.03,0.03,4,74,0.14864864864864866,300,0.023333333333333334,0.05172413793103448,58,0.8888888888888888,9,0.0,7
validation_prolific,full,0.75,0.03,0.03,5,72,0.1527777777777778,302,0.013245033112582781,0.01818181818181818,55,0.6666666666666666,9,0.2,5
validation_prolific,full,0.75,0.03,0.03,6,87,0.10344827586206896,287,0.024390243902439025,0.05172413793103448,58,0.625,8,0.0,20
validation_prolific,full,0.75,0.03,0.03,7,71,0.14084507042253522,303,0.0165016501650165,0.03508771929824561,57,0.7777777777777778,9,0.0,4
validation_prolific,full,0.75,0.03,0.03,8,76,0.07894736842105263,298,0.020134228187919462,0.05172413793103448,58,0.42857142857142855,7,0.0,9
validation_prolific,full,0.75,0.03,0.03,9,76,0.19736842105263158,298,0.013422818791946308,0.04,50,0.75,8,0.0,9
validation_prolific,full,0.75,0.03,0.03,10,70,0.12857142857142856,304,0.023026315789473683,0.03571428571428571,56,0.5555555555555556,9,0.0,3
validation_prolific,full,0.75,0.03,0.03,11,72,0.09722222222222222,302,0.019867549668874173,0.0,57,0.6666666666666666,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,12,72,0.1111111111111111,302,0.013245033112582781,0.034482758620689655,58,0.6666666666666666,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,13,86,0.09302325581395349,288,0.027777777777777776,0.017857142857142856,56,0.5555555555555556,9,0.0,19
validation_prolific,full,0.75,0.03,0.03,14,74,0.24324324324324326,300,0.02,0.07407407407407407,54,1.0,9,0.14285714285714285,7
validation_prolific,full,0.75,0.03,0.03,15,74,0.10810810810810811,300,0.01,0.034482758620689655,58,0.6666666666666666,9,0.0,7
validation_prolific,full,0.75,0.03,0.03,16,81,0.09876543209876543,293,0.023890784982935155,0.034482758620689655,58,0.6666666666666666,9,0.0,14
validation_prolific,full,0.75,0.03,0.03,17,71,0.1267605633802817,303,0.019801980198019802,0.03571428571428571,56,0.5555555555555556,9,0.0,4
validation_prolific,full,0.75,0.03,0.03,18,72,0.125,302,0.033112582781456956,0.03508771929824561,57,0.6666666666666666,9,0.0,5
