dataset,regime,u,f,s,draw,variant,pearson_r,mae,sign_error_rate,rho,p_at_5,p_at_10,ndcg_at_10
validation_prolific,full,0.25,0.03,0.03,33,documented,0.6241897869288613,0.15811295320763294,0.2698412698412698,0.3063601798811016,0.40750000000000003,0.34875,0.7070338170280904
validation_prolific,full,0.25,0.03,0.03,33,aligned,0.6291981289052623,0.1560958354629584,0.2688792688792689,0.3208326909716093,0.42000000000000004,0.35374999999999995,0.7109687220415891
validation_prolific,full,0.25,0.03,0.03,33,hyperplane_old,0.3736153829220686,0.18916234375512697,0.392977392977393,0.29940824775495267,0.41,0.35,0.7220350794569688
validation_prolific,full,0.25,0.03,0.03,34,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,34,documented,0.5645837778820958,0.16390001622038977,0.30158730158730157,0.3463959964027087,0.42749999999999994,0.35625,0.7142703026504494
validation_prolific,full,0.25,0.03,0.03,34,aligned,0.5453370071033797,0.16496334274792518,0.3112073112073112,0.35743142778711656,0.4375,0.36624999999999996,0.7265864419716073
validation_prolific,full,0.25,0.03,0.03,34,hyperplane_old,0.4095385813720419,0.18552623107059668,0.37518037518037517,0.29599912027584435,0.42750000000000005,0.35874999999999996,0.7231239535688879
validation_prolific,full,0.25,0.03,0.03,35,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,35,documented,0.5666928315256994,0.16617413778795087,0.31505531505531503,0.30998389585985653,0.41500000000000004,0.3525,0.6925163144983705
validation_prolific,full,0.25,0.03,0.03,35,aligned,0.5626175994950661,0.1660630231148679,0.3217893217893218,0.3173769276180698,0.4175,0.3575,0.6980972154611629
validation_prolific,full,0.25,0.03,0.03,35,hyperplane_old,0.39088244568236685,0.18730976847406042,0.39057239057239057,0.3057393253895301,0.42000000000000004,0.35875,0.7195004007426393
validation_prolific,full,0.25,0.03,0.03,36,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,36,documented,0.6216161603113141,0.1579383660711477,0.265993265993266,0.3228492522978416,0.41500000000000004,0.355,0.7032787959808627
validation_prolific,full,0.25,0.03,0.03,36,aligned,0.6342786192400994,0.15441981024453677,0.26166426166426165,0.34027870464687127,0.42000000000000004,0.35750000000000004,0.709484197515849
validation_prolific,full,0.25,0.03,0.03,36,hyperplane_old,0.39782163555143246,0.18654861083778476,0.38143338143338146,0.2989385711572008,0.4175,0.35250000000000004,0.7242443106312745
validation_prolific,full,0.25,0.03,0.03,37,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,37,documented,0.5346494215738794,0.16718129406385773,0.31986531986531985,0.3397783741936767,0.41500000000000004,0.36374999999999996,0.7125545573165646
validation_prolific,full,0.25,0.03,0.03,37,aligned,0.5332378284786059,0.1664785391423247,0.31457431457431456,0.33762885626098477,0.4175,0.36000000000000004,0.7141826415627298
validation_prolific,full,0.25,0.03,0.03,37,hyperplane_old,0.4285292120697681,0.1841071238305098,0.37662337662337664,0.2919901474992192,0.4175,0.36,0.7207144328615713
validation_prolific,full,0.25,0.03,0.03,38,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,38,documented,0.6543025833079474,0.15501985713905897,0.24627224627224628,0.32396693961879197,0.43499999999999994,0.35124999999999995,0.7106414857953085
validation_prolific,full,0.25,0.03,0.03,38,aligned,0.650787474442586,0.15438817572832494,0.24963924963924963,0.3353733001123926,0.4375,0.3675,0.727239776605231
validation_prolific,full,0.25,0.03,0.03,38,hyperplane_old,0.3889646777644028,0.1880568620556876,0.3953823953823954,0.29159124152228477,0.4125,0.34750000000000003,0.7133335851637965
validation_prolific,full,0.25,0.03,0.03,39,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,39,documented,0.5909167962400825,0.16055028052430195,0.29004329004329005,0.3621691786082807,0.43,0.36,0.728750447879791
validation_prolific,full,0.25,0.03,0.03,39,aligned,0.5335613471692809,0.16532902274317524,0.2996632996632997,0.35107899034176765,0.40499999999999997,0.3525,0.7243415537086116
validation_prolific,full,0.25,0.03,0.03,39,hyperplane_old,0.3715210351725617,0.18904115582794917,0.3900913900913901,0.30335799068972324,0.41500000000000004,0.35625000000000007,0.7166066070642604
validation_prolific,full,0.25,0.03,0.03,40,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,40,documented,0.5543045809188776,0.16435510509991405,0.2828282828282828,0.2857613064157856,0.41000000000000003,0.34249999999999997,0.6966988299155626
validation_prolific,full,0.25,0.03,0.03,40,aligned,0.56561471408778,0.16175433146924068,0.2833092833092833,0.3016661580431386,0.40750000000000003,0.35124999999999995,0.7049809605505305
validation_prolific,full,0.25,0.03,0.03,40,hyperplane_old,0.3851406178611541,0.18819440798272877,0.38816738816738816,0.2910286431128311,0.41500000000000004,0.35875,0.7178086821043815
validation_prolific,full,0.25,0.03,0.03,41,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,41,documented,0.6733419230597961,0.14981546194985998,0.24194324194324193,0.3912402034546817,0.42750000000000005,0.36625,0.7475148364682311
validation_prolific,full,0.25,0.03,0.03,41,aligned,0.6696107104324602,0.14925157145725465,0.24434824434824434,0.37798434179646545,0.43499999999999994,0.36875,0.7443876186135718
validation_prolific,full,0.25,0.03,0.03,41,hyperplane_old,0.39470381112935343,0.18750695715649976,0.38864838864838863,0.29024849843285855,0.42000000000000004,0.36375,0.721640280441828
validation_prolific,full,0.25,0.03,0.03,42,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,42,documented,0.621703622300318,0.15492999783365324,0.2688792688792689,0.3268995789656174,0.44000000000000006,0.37375,0.7193535226603419
validation_prolific,full,0.25,0.03,0.03,42,aligned,0.5900154895896857,0.15841948383198878,0.28234728234728235,0.31311741489913086,0.4325,0.365,0.7094315522113719
validation_prolific,full,0.25,0.03,0.03,42,hyperplane_old,0.3867852979060317,0.18763935438129564,0.38287638287638287,0.30572075686785916,0.4175,0.36374999999999996,0.7210459850995965
validation_prolific,full,0.25,0.03,0.03,43,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,43,documented,0.47023177958421053,0.17001979908260112,0.31216931216931215,0.33200003959309676,0.41,0.34124999999999994,0.7018288313215476
validation_prolific,full,0.25,0.03,0.03,43,aligned,0.46592366823063097,0.17044601819626673,0.31601731601731603,0.33775145407362317,0.4,0.34249999999999997,0.7060529642304856
validation_prolific,full,0.25,0.03,0.03,43,hyperplane_old,0.3151675917606942,0.19366813939345734,0.4025974025974026,0.3017776336292458,0.42000000000000004,0.35125,0.707274878903019
validation_prolific,full,0.25,0.03,0.03,44,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,44,documented,0.5922081277442897,0.16250123668375846,0.2881192881192881,0.3188945262779616,0.4125,0.355,0.7088354402935864
validation_prolific,full,0.25,0.03,0.03,44,aligned,0.5600946757989546,0.16529211585988063,0.30254930254930257,0.310229421890578,0.40499999999999997,0.34249999999999997,0.711662077620068
validation_prolific,full,0.25,0.03,0.03,44,hyperplane_old,0.3663412539301512,0.18982747729697125,0.39201539201539204,0.3020015371319188,0.41000000000000003,0.35375,0.7167741243296435
validation_prolific,full,0.25,0.03,0.03,45,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,45,documented,0.5436786391696657,0.16270982676957252,0.2809042809042809,0.3284998643726083,0.40750000000000003,0.3524999999999999,0.7282049258554084
validation_prolific,full,0.25,0.03,0.03,45,aligned,0.5442466433001741,0.16159312856036284,0.2760942760942761,0.33484957178385516,0.4225,0.35375000000000006,0.7275788293840162
validation_prolific,full,0.25,0.03,0.03,45,hyperplane_old,0.39524643280226723,0.1868275641560875,0.3795093795093795,0.2973352008193458,0.4225,0.3625,0.7216048963143586
validation_prolific,full,0.25,0.03,0.03,46,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,46,documented,0.6491795182683797,0.15223761608840913,0.25493025493025495,0.3588407653455531,0.44000000000000006,0.36624999999999996,0.7226296378762891
validation_prolific,full,0.25,0.03,0.03,46,aligned,0.6340988661552924,0.1535826400025259,0.2607022607022607,0.343871970035112,0.43499999999999994,0.36375,0.720688947925394
validation_prolific,full,0.25,0.03,0.03,46,hyperplane_old,0.4012691577726782,0.1857220333265061,0.3775853775853776,0.3008916265691311,0.425,0.35750000000000004,0.7230318537332019
validation_prolific,full,0.25,0.03,0.03,47,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,47,documented,0.5974322424450175,0.15790571880159682,0.2664742664742665,0.3442416580637759,0.41500000000000004,0.36,0.7148220396815181
validation_prolific,full,0.25,0.03,0.03,47,aligned,0.5560957772023214,0.16189916699389678,0.2828282828282828,0.32896022662643404,0.4125,0.345,0.7099078128457416
validation_prolific,full,0.25,0.03,0.03,47,hyperplane_old,0.3722945196209971,0.18904450440959766,0.3891293891293891,0.30347294677684494,0.41500000000000004,0.35500000000000004,0.7172413903729067
validation_prolific,full,0.25,0.03,0.03,48,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,48,documented,0.5536386867459437,0.1615738967938937,0.2765752765752766,0.32776977662692536,0.40750000000000003,0.33999999999999997,0.7188795696316911
validation_prolific,full,0.25,0.03,0.03,48,aligned,0.5820337646629311,0.15863694428581862,0.27465127465127465,0.33574610995033083,0.4125,0.34375,0.7199321096361312
validation_prolific,full,0.25,0.03,0.03,48,hyperplane_old,0.4043020710976744,0.18593446959542015,0.38095238095238093,0.29566334413622436,0.42000000000000004,0.36124999999999996,0.718130134482309
validation_prolific,full,0.25,0.03,0.03,49,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.25,0.03,0.03,49,documented,0.643673391111869,0.15239934891233978,0.2664742664742665,0.35269168917265203,0.425,0.3637499999999999,0.7207153416191275
validation_prolific,full,0.25,0.03,0.03,49,aligned,0.6330557179460905,0.1536392992737198,0.2698412698412698,0.34220236893968947,0.41,0.35625,0.7161269161508903
validation_prolific,full,0.25,0.03,0.03,49,hyperplane_old,0.4272407843660831,0.18379432681845126,0.3718133718133718,0.2895644964109022,0.42000000000000004,0.365,0.7217170799492146
validation_prolific,full,0.5,0.03,0.03,0,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,0,documented,0.4367339095063529,0.17837299289178227,0.3631553631553632,0.2742133867746574,0.41749999999999987,0.34500000000000003,0.706898380839849
validation_prolific,full,0.5,0.03,0.03,0,aligned,0.41295334024922065,0.1804919533720366,0.3617123617123617,0.2772947844778327,0.4025,0.34375,0.7089476472136302
validation_prolific,full,0.5,0.03,0.03,0,hyperplane_old,0.3769500973837536,0.18868992129690973,0.3852813852813853,0.3067136761920312,0.4225,0.3662500000000001,0.7228033599797357
validation_prolific,full,0.5,0.03,0.03,1,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,1,documented,0.4598910840195278,0.1761164429721986,0.34824434824434825,0.28705126531834957,0.3975,0.35,0.7029012963259648
validation_prolific,full,0.5,0.03,0.03,1,aligned,0.4545030006741943,0.17639364732090812,0.35209235209235207,0.2821672637192868,0.40499999999999997,0.34875,0.6986480317174
validation_prolific,full,0.5,0.03,0.03,1,hyperplane_old,0.351656215672455,0.19097709041691047,0.39345839345839345,0.3093160042299864,0.425,0.36375,0.7221584520591016
validation_prolific,full,0.5,0.03,0.03,2,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,2,documented,0.38884916754786214,0.18077109012941842,0.3655603655603656,0.30408934578036384,0.3925,0.32125,0.7068469552578847
validation_prolific,full,0.5,0.03,0.03,2,aligned,0.3538981761784789,0.18379597165986875,0.36844636844636847,0.29099492801636434,0.38750000000000007,0.32,0.7013411351339871
validation_prolific,full,0.5,0.03,0.03,2,hyperplane_old,0.35028305770555385,0.19162419331232475,0.4001924001924002,0.30068546164085175,0.41000000000000003,0.35124999999999995,0.7166010162512464
validation_prolific,full,0.5,0.03,0.03,3,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,3,documented,0.558804923989554,0.16715663816122459,0.3011063011063011,0.30461301587432776,0.4325,0.36500000000000005,0.7118172414645276
validation_prolific,full,0.5,0.03,0.03,3,aligned,0.5410373680840884,0.16828939909946328,0.30976430976430974,0.2960132783262841,0.425,0.36124999999999996,0.7084265449289775
validation_prolific,full,0.5,0.03,0.03,3,hyperplane_old,0.34050661347681305,0.19239271367666205,0.3977873977873978,0.3079579603227575,0.4175000000000001,0.35625,0.7200898588430898
validation_prolific,full,0.5,0.03,0.03,4,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,4,documented,0.43958208411459826,0.17562653284427063,0.3347763347763348,0.31877148018704315,0.425,0.36624999999999996,0.7033360262482199
validation_prolific,full,0.5,0.03,0.03,4,aligned,0.4347598067483311,0.17630064526566883,0.33766233766233766,0.31668208826795097,0.43,0.36124999999999996,0.7039208870250749
validation_prolific,full,0.5,0.03,0.03,4,hyperplane_old,0.37381416373421583,0.18894150686697053,0.3872053872053872,0.3017528277608668,0.425,0.3675,0.7224591892294459
validation_prolific,full,0.5,0.03,0.03,5,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,5,documented,0.558510600108038,0.16670162704775623,0.31313131313131315,0.28289695821061867,0.4074999999999999,0.34125,0.695947097911559
validation_prolific,full,0.5,0.03,0.03,5,aligned,0.5250378118668958,0.16987283972273606,0.3213083213083213,0.28515862283433113,0.3975,0.3375,0.6906533502745003
validation_prolific,full,0.5,0.03,0.03,5,hyperplane_old,0.35822207444020515,0.1907722796589404,0.39634439634439633,0.30349529565972055,0.4225,0.36375,0.7231078418873939
validation_prolific,full,0.5,0.03,0.03,6,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,6,documented,0.46620066646641184,0.17635145175996045,0.3434343434343434,0.2661186364210798,0.39,0.33125000000000004,0.6983508926107852
validation_prolific,full,0.5,0.03,0.03,6,aligned,0.46449616958058104,0.17626938875372897,0.3439153439153439,0.2698154747570977,0.385,0.325,0.6909361954635622
validation_prolific,full,0.5,0.03,0.03,6,hyperplane_old,0.36728261598372086,0.18981925654860055,0.39826839826839827,0.2844681743874256,0.41000000000000003,0.35374999999999995,0.7186130132263707
validation_prolific,full,0.5,0.03,0.03,7,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,7,documented,0.5481102898620351,0.16751970082396286,0.31457431457431456,0.29832817971061176,0.43,0.36250000000000004,0.7223644785042393
validation_prolific,full,0.5,0.03,0.03,7,aligned,0.5367022255804986,0.16775976403815218,0.31457431457431456,0.3124932063058817,0.42750000000000005,0.35875,0.7131533059510728
validation_prolific,full,0.5,0.03,0.03,7,hyperplane_old,0.340327661408211,0.19250110306972343,0.4016354016354016,0.30767145851097033,0.4225,0.3662500000000001,0.7227295850605598
validation_prolific,full,0.5,0.03,0.03,8,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,8,documented,0.47868401431731133,0.17228454166948787,0.3439153439153439,0.29206011190537245,0.40750000000000003,0.35000000000000003,0.6944023896234599
validation_prolific,full,0.5,0.03,0.03,8,aligned,0.47255851324372383,0.17247856238301476,0.3496873496873497,0.3057962376703659,0.4025,0.3475,0.695424862470958
validation_prolific,full,0.5,0.03,0.03,8,hyperplane_old,0.35377530555408016,0.1909648300224961,0.3939393939393939,0.30793406909651644,0.4225,0.36124999999999996,0.7189101328277909
validation_prolific,full,0.5,0.03,0.03,9,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,9,documented,0.5015793737580686,0.17168071252630435,0.3347763347763348,0.30723511781349744,0.4225,0.3325,0.7130683577035367
validation_prolific,full,0.5,0.03,0.03,9,aligned,0.4512686543143618,0.17709112525835116,0.354978354978355,0.2933226970013352,0.40249999999999997,0.32625000000000004,0.6993709640475501
validation_prolific,full,0.5,0.03,0.03,9,hyperplane_old,0.3398226334222142,0.19258842276347807,0.40115440115440115,0.3026273083825962,0.41500000000000004,0.35375,0.7152316483017733
validation_prolific,full,0.5,0.03,0.03,10,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,10,documented,0.48906479736589153,0.17196074296305297,0.3241943241943242,0.316205370121531,0.41999999999999993,0.3475,0.7129928424962488
validation_prolific,full,0.5,0.03,0.03,10,aligned,0.4971039414787773,0.17070576255399797,0.32371332371332373,0.3172792536204588,0.4125,0.35125,0.714244777964482
validation_prolific,full,0.5,0.03,0.03,10,hyperplane_old,0.33432227956380867,0.19249033453080386,0.4016354016354016,0.2928315871032038,0.4225,0.35750000000000004,0.7150096451141138
validation_prolific,full,0.5,0.03,0.03,11,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,11,documented,0.5124606366718855,0.17139801289702727,0.33525733525733525,0.25795760291628855,0.39,0.33625,0.6767611180055031
validation_prolific,full,0.5,0.03,0.03,11,aligned,0.4854085049737696,0.17431907150503884,0.3448773448773449,0.25620610150027295,0.385,0.3325,0.6748977783853244
validation_prolific,full,0.5,0.03,0.03,11,hyperplane_old,0.3586568573794155,0.19103143000955955,0.3997113997113997,0.2959178649241365,0.425,0.36375,0.7216044926555187
validation_prolific,full,0.5,0.03,0.03,12,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,12,documented,0.36129608141562364,0.1837730925788769,0.3722943722943723,0.27506176559746137,0.41999999999999993,0.35624999999999996,0.7021887670614708
validation_prolific,full,0.5,0.03,0.03,12,aligned,0.3630888477888665,0.1833049204053816,0.3665223665223665,0.2825488581685015,0.40750000000000003,0.34124999999999994,0.6980979361039343
validation_prolific,full,0.5,0.03,0.03,12,hyperplane_old,0.34833477112763656,0.1920253362628796,0.4016354016354016,0.3011102918477233,0.4225,0.36250000000000004,0.7226070536622348
validation_prolific,full,0.5,0.03,0.03,13,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,13,documented,0.44866641409870633,0.17575356781481818,0.3443963443963444,0.3101555526588897,0.43499999999999994,0.37124999999999997,0.7164150839581587
validation_prolific,full,0.5,0.03,0.03,13,aligned,0.43181630204027466,0.17639032789826636,0.34295334295334295,0.32076528852475283,0.43499999999999994,0.36750000000000005,0.7135905050653217
validation_prolific,full,0.5,0.03,0.03,13,hyperplane_old,0.33905679063937066,0.19263602759889453,0.4025974025974026,0.3078972480496934,0.4225,0.3625,0.7218661722293614
validation_prolific,full,0.5,0.03,0.03,14,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,14,documented,0.3932114367292227,0.18255944020175172,0.37662337662337664,0.30880148794910384,0.40750000000000003,0.34500000000000003,0.7034740568133946
validation_prolific,full,0.5,0.03,0.03,14,aligned,0.37582998400430895,0.183567284084171,0.3785473785473785,0.3096179171607115,0.4149999999999999,0.34125,0.7038238581548444
validation_prolific,full,0.5,0.03,0.03,14,hyperplane_old,0.3493788528568512,0.19105093816489468,0.3953823953823954,0.3074517228352035,0.42000000000000004,0.3625,0.7191127552724839
validation_prolific,full,0.5,0.03,0.03,15,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,15,documented,0.3677260733967691,0.18525831762449652,0.37518037518037517,0.27238423994648125,0.3975000000000001,0.3375,0.6998584081199991
validation_prolific,full,0.5,0.03,0.03,15,aligned,0.3472321466604285,0.18668946277606066,0.38047138047138046,0.28359878180939324,0.4074999999999999,0.34375,0.7043729750490202
validation_prolific,full,0.5,0.03,0.03,15,hyperplane_old,0.3772695167017519,0.18915697882475951,0.3953823953823954,0.28939579083991507,0.41,0.34750000000000003,0.7138030086771094
validation_prolific,full,0.5,0.03,0.03,16,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,16,documented,0.5987209788660065,0.16380630036706725,0.30784030784030786,0.28972468484493713,0.4225,0.36375,0.7125845268926357
validation_prolific,full,0.5,0.03,0.03,16,aligned,0.595575685042388,0.1621167636936933,0.30303030303030304,0.29993856306636996,0.4125,0.355,0.7121552523276723
validation_prolific,full,0.5,0.03,0.03,16,hyperplane_old,0.33391604027906735,0.19249714426110384,0.4025974025974026,0.31219318616385583,0.425,0.36375,0.7207310529010844
validation_prolific,full,0.5,0.03,0.03,17,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,17,documented,0.5319337089382682,0.16566124500950782,0.29244829244829246,0.30025118658985567,0.39,0.32875,0.7035616990705518
validation_prolific,full,0.5,0.03,0.03,17,aligned,0.5009458654384664,0.1689218909279344,0.30687830687830686,0.2869836754568748,0.3875,0.32999999999999996,0.7054721578277022
validation_prolific,full,0.5,0.03,0.03,17,hyperplane_old,0.360883945613836,0.19019319183202946,0.38961038961038963,0.3071796875398756,0.4200000000000001,0.35625,0.7231820587401712
validation_prolific,full,0.5,0.03,0.03,18,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,18,documented,0.4899425430022088,0.17398263558119245,0.33525733525733525,0.28759977869160397,0.3975,0.34875,0.7003971210340313
validation_prolific,full,0.5,0.03,0.03,18,aligned,0.47856745056258765,0.17400887520475936,0.3386243386243386,0.29701060428613096,0.40499999999999997,0.35,0.7022571374185705
validation_prolific,full,0.5,0.03,0.03,18,hyperplane_old,0.3474010321804663,0.19163390575992767,0.39730639730639733,0.30538528707219914,0.42000000000000004,0.35750000000000004,0.7180435240873104
validation_prolific,full,0.5,0.03,0.03,19,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,19,documented,0.5788956837459921,0.1670696684341048,0.30928330928330927,0.25915947676275924,0.41,0.33875,0.6916704454377227
validation_prolific,full,0.5,0.03,0.03,19,aligned,0.5763547560409078,0.16666544162444072,0.3011063011063011,0.265301351977011,0.4025,0.34,0.6967535228352302
validation_prolific,full,0.5,0.03,0.03,19,hyperplane_old,0.3553236194597939,0.1912285221133502,0.40355940355940356,0.3010609906315058,0.42750000000000005,0.36875,0.7196285733862178
validation_prolific,full,0.5,0.03,0.03,20,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,20,documented,0.4497650713694122,0.17604283591802677,0.34583934583934584,0.26980549872670945,0.3825,0.32125,0.6964689400261538
validation_prolific,full,0.5,0.03,0.03,20,aligned,0.45134840747642563,0.17712761379070852,0.3468013468013468,0.26196865477655096,0.3725,0.31625,0.6909838589166434
validation_prolific,full,0.5,0.03,0.03,20,hyperplane_old,0.3718785642313444,0.18940064158439698,0.38864838864838863,0.30496843432415865,0.41000000000000003,0.35250000000000004,0.7180548444414733
validation_prolific,full,0.5,0.03,0.03,21,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,21,documented,0.46767079742370815,0.17632207497539376,0.3665223665223665,0.3299016790758415,0.43249999999999994,0.36124999999999996,0.7297536802163724
validation_prolific,full,0.5,0.03,0.03,21,aligned,0.4910281860489282,0.17459748106947168,0.3554593554593555,0.3206387004749017,0.425,0.34750000000000003,0.7199932902581543
validation_prolific,full,0.5,0.03,0.03,21,hyperplane_old,0.32971841371334243,0.1936027742348139,0.4102934102934103,0.3093371708367599,0.4225,0.3625,0.7173064619853762
validation_prolific,full,0.5,0.03,0.03,22,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,22,documented,0.45799910082990625,0.1783382930892877,0.3463203463203463,0.20964953720834148,0.385,0.31875,0.6634502738609231
validation_prolific,full,0.5,0.03,0.03,22,aligned,0.41887169011884867,0.1816332649877823,0.3602693602693603,0.22715669899706822,0.38,0.3175,0.6686666811605517
validation_prolific,full,0.5,0.03,0.03,22,hyperplane_old,0.32977749686314334,0.19356075903088885,0.40596440596440597,0.3079129558217066,0.42000000000000004,0.35375,0.717433041424778
validation_prolific,full,0.5,0.03,0.03,23,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.5,0.03,0.03,23,documented,0.5061623618064812,0.17281170538445506,0.3333333333333333,0.2601283676336335,0.4025,0.33375,0.6860327350321974
validation_prolific,full,0.5,0.03,0.03,23,aligned,0.5068666538965882,0.17196544822011794,0.3362193362193362,0.26708282722300947,0.39749999999999996,0.335,0.6868162875947673
